49491805,"4910 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4910 S DREXEL BLVD, CHICAGO, IL, 60615","-87.60382,41.805622",111770985,R
49492458,"4825 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4825 S DREXEL BLVD, CHICAGO, IL, 60615","-87.60384,41.80722",111770983,L
49492463,"4821 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4821 S DREXEL BLVD, CHICAGO, IL, 60615","-87.60384,41.80728",111770983,L
49492466,"4829 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4829 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603836,41.807156",111770983,L
49492468,"4829 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4829 S DREXEL BLVD, CHICAGO, IL, 60615","-87.603836,41.807156",111770983,L
49492470,"4625 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4625 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60391,41.810608",605499744,L
49492472,"4625 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4625 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60391,41.810608",605499744,L
49493334,"4659 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4659 S DREXEL BLVD, CHICAGO, IL, 60653","-87.6039,41.809986",605499745,L
49493487,"4659 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4659 S DREXEL BLVD, CHICAGO, IL, 60653","-87.6039,41.809986",605499745,L
49493488,"4657 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4657 S DREXEL BLVD, CHICAGO, IL, 60653","-87.6039,41.810005",605499745,L
49493489,"4613 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4613 S DREXEL BLVD, CHICAGO, IL, 60653","-87.60392,41.81095",605499744,L
49493495,"4825 S DREXEL, Chicago, IL, ",Match,Non_Exact,"4825 S DREXEL BLVD, CHICAGO, IL, 60615","-87.60384,41.80722",111770983,L
49493506,"3901 S LAKE SHORE DR, Chicago, IL, ",Match,Exact,"3901 S LAKE SHORE DR, CHICAGO, IL, 60653","-87.60084,41.82594",112047964,L
