GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Car, truck, or van:","Margin of Error; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Margin of Error; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:","Margin of Error; Car, truck, or van: - Carpooled:","Estimate; Car, truck, or van: - Carpooled: - In 2-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 2-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 3-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 3-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 4-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 4-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 5- or 6-person carpool","Estimate; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool","Margin of Error; Car, truck, or van: - Carpooled: - In 7-or-more-person carpool",Estimate; Public transportation (excluding taxicab):,Margin of Error; Public transportation (excluding taxicab):,Estimate; Public transportation (excluding taxicab): - Bus or trolley bus,Margin of Error; Public transportation (excluding taxicab): - Bus or trolley bus,Estimate; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error; Public transportation (excluding taxicab): - Streetcar or trolley car (carro publico in Puerto Rico),Estimate; Public transportation (excluding taxicab): - Subway or elevated,Margin of Error; Public transportation (excluding taxicab): - Subway or elevated,Estimate; Public transportation (excluding taxicab): - Railroad,Margin of Error; Public transportation (excluding taxicab): - Railroad,Estimate; Public transportation (excluding taxicab): - Ferryboat,Margin of Error; Public transportation (excluding taxicab): - Ferryboat,Estimate; Taxicab,Margin of Error; Taxicab,Estimate; Motorcycle,Margin of Error; Motorcycle,Estimate; Bicycle,Margin of Error; Bicycle,Estimate; Walked,Margin of Error; Walked,Estimate; Other means,Margin of Error; Other means,Estimate; Worked at home,Margin of Error; Worked at home
1400000US17031190100,17031190100,"Census Tract 1901, Cook County, Illinois",1139,177,780,155,617,139,163,68,156,66,0,11,7,10,0,11,0,11,296,103,260,101,0,11,36,35,0,11,0,11,0,11,0,11,16,22,24,21,0,11,23,23
1400000US17031190200,17031190200,"Census Tract 1902, Cook County, Illinois",2422,235,1786,228,1501,198,285,100,216,96,40,44,8,14,12,20,9,17,422,136,258,99,0,15,164,113,0,15,0,15,0,15,37,60,0,15,62,52,67,63,48,35
1400000US17031190300,17031190300,"Census Tract 1903, Cook County, Illinois",2737,293,1914,274,1759,253,155,76,120,71,20,29,15,17,0,15,0,15,601,186,465,178,0,15,136,79,0,15,0,15,0,15,0,15,14,16,91,66,67,48,50,50
1400000US17031190401,17031190401,"Census Tract 1904.01, Cook County, Illinois",1649,257,1318,225,1162,223,156,107,156,107,0,11,0,11,0,11,0,11,180,125,140,93,0,11,34,46,6,11,0,11,0,11,0,11,0,11,5,8,84,63,62,50
1400000US17031190402,17031190402,"Census Tract 1904.02, Cook County, Illinois",2439,360,2101,359,1785,261,316,169,205,100,45,45,52,82,14,22,0,15,218,122,201,120,0,15,5,10,12,18,0,15,0,15,0,15,27,31,13,20,19,31,61,38
1400000US17031190601,17031190601,"Census Tract 1906.01, Cook County, Illinois",1966,382,1329,348,1042,224,287,205,135,129,56,63,26,40,54,89,16,17,317,129,317,129,0,11,0,11,0,11,0,11,0,11,0,11,49,77,153,114,88,80,30,35
1400000US17031190602,17031190602,"Census Tract 1906.02, Cook County, Illinois",2708,388,2150,341,1511,300,639,278,448,214,63,55,0,15,117,137,11,19,266,129,166,94,0,15,64,68,36,31,0,15,0,15,0,15,35,43,135,72,84,112,38,42
1400000US17031190701,17031190701,"Census Tract 1907.01, Cook County, Illinois",1287,159,1034,160,767,124,267,91,239,87,7,10,21,24,0,11,0,11,172,59,155,57,0,11,17,25,0,11,0,11,0,11,0,11,0,11,36,31,30,31,15,19
1400000US17031190702,17031190702,"Census Tract 1907.02, Cook County, Illinois",2273,291,1565,286,1049,184,516,212,417,173,99,76,0,15,0,15,0,15,589,177,416,155,0,15,156,103,17,27,0,15,0,15,0,15,19,30,32,33,36,42,32,51
1400000US17031190800,17031190800,"Census Tract 1908, Cook County, Illinois",2556,326,1969,279,1610,243,359,139,200,89,137,88,22,24,0,15,0,15,415,184,362,170,0,15,45,49,8,11,0,15,0,15,0,15,8,12,85,54,37,47,42,47
1400000US17031190900,17031190900,"Census Tract 1909, Cook County, Illinois",950,211,810,199,755,207,55,34,17,16,18,19,14,17,6,10,0,11,107,55,74,53,0,11,33,26,0,11,0,11,0,11,0,11,0,11,5,7,6,8,22,31
1400000US17031191000,17031191000,"Census Tract 1910, Cook County, Illinois",1124,186,881,147,737,141,144,61,75,37,45,33,11,17,13,19,0,11,146,71,87,55,29,45,7,10,23,21,0,11,0,11,0,11,0,11,16,18,17,26,64,43
1400000US17031191100,17031191100,"Census Tract 1911, Cook County, Illinois",3204,444,2626,406,2087,350,539,191,485,162,44,55,10,16,0,15,0,15,534,162,430,153,0,15,59,56,45,53,0,15,0,15,0,15,0,15,33,35,7,11,4,9
1400000US17031191200,17031191200,"Census Tract 1912, Cook County, Illinois",1574,215,1115,188,832,160,283,125,162,76,71,87,37,42,13,21,0,11,249,78,190,62,6,9,46,34,7,10,0,11,0,11,0,11,41,35,41,49,98,65,30,25
1400000US17031191301,17031191301,"Census Tract 1913.01, Cook County, Illinois",2582,407,1860,337,1647,306,213,116,121,86,64,59,28,36,0,15,0,15,371,162,287,140,0,15,21,25,63,70,0,15,0,15,13,23,33,53,228,177,41,52,36,50
1400000US17031191302,17031191302,"Census Tract 1913.02, Cook County, Illinois",2265,341,1819,300,1453,305,366,181,214,153,152,89,0,15,0,15,0,15,297,113,171,102,0,15,96,73,30,37,0,15,0,15,0,15,29,38,66,63,28,39,26,31
1400000US17031200100,17031200100,"Census Tract 2001, Cook County, Illinois",2342,319,1612,276,1511,239,101,65,84,63,0,15,17,21,0,15,0,15,516,200,362,179,0,15,148,82,6,9,0,15,0,15,3,9,18,35,65,64,36,47,92,75
1400000US17031200200,17031200200,"Census Tract 2002, Cook County, Illinois",2131,283,1596,268,1406,258,190,94,127,74,19,31,17,18,27,38,0,11,371,152,300,132,0,11,71,64,0,11,0,11,0,11,0,11,15,18,87,64,19,31,43,51
1400000US17031200300,17031200300,"Census Tract 2003, Cook County, Illinois",1119,154,786,134,663,137,123,84,54,29,52,68,0,11,17,27,0,11,217,69,180,61,0,11,29,24,8,13,0,11,7,10,0,11,12,19,31,38,59,64,7,11
1400000US17031200401,17031200401,"Census Tract 2004.01, Cook County, Illinois",1735,242,1336,244,1102,247,234,140,200,135,18,23,0,11,16,26,0,11,247,97,223,98,0,11,9,25,15,23,0,11,0,11,0,11,36,59,52,57,42,33,22,26
1400000US17031200402,17031200402,"Census Tract 2004.02, Cook County, Illinois",2136,371,1482,321,1143,296,339,149,229,106,88,76,0,11,22,34,0,11,428,178,264,155,0,11,130,81,34,32,0,11,0,11,0,11,14,23,127,98,4,22,81,70
1400000US17031210100,17031210100,"Census Tract 2101, Cook County, Illinois",1594,209,1078,209,928,188,150,80,128,74,22,33,0,11,0,11,0,11,348,132,166,88,0,11,182,80,0,11,0,11,0,11,0,11,34,38,38,38,34,51,62,36
1400000US17031210400,17031210400,"Census Tract 2104, Cook County, Illinois",1334,172,921,144,776,138,145,66,133,63,12,19,0,11,0,11,0,11,299,78,148,64,0,11,151,60,0,11,0,11,0,11,0,11,13,13,30,25,17,19,54,48
1400000US17031210501,17031210501,"Census Tract 2105.01, Cook County, Illinois",2149,289,1265,263,896,279,369,130,65,71,259,118,19,35,0,11,26,34,645,225,326,119,0,11,319,165,0,11,0,11,0,11,0,11,42,51,94,80,33,35,70,54
1400000US17031210502,17031210502,"Census Tract 2105.02, Cook County, Illinois",2102,270,1343,224,1115,207,228,135,214,129,14,23,0,11,0,11,0,11,541,158,252,116,0,11,261,127,28,41,0,11,0,11,0,11,41,33,24,30,25,36,128,106
1400000US17031210601,17031210601,"Census Tract 2106.01, Cook County, Illinois",1561,299,812,177,692,166,120,62,91,58,29,28,0,11,0,11,0,11,641,288,381,280,0,11,253,138,7,11,0,11,0,11,0,11,0,11,58,61,13,21,37,41
1400000US17031210602,17031210602,"Census Tract 2106.02, Cook County, Illinois",2224,300,1076,206,859,191,217,125,152,115,65,62,0,11,0,11,0,11,897,193,304,120,0,11,586,173,7,12,0,11,0,11,0,11,116,78,85,63,0,11,50,50
1400000US17031210700,17031210700,"Census Tract 2107, Cook County, Illinois",2288,303,1418,244,1096,220,322,147,293,144,22,20,7,16,0,11,0,11,476,133,122,70,0,11,338,118,16,19,0,11,0,11,7,12,73,38,100,53,23,34,191,92
1400000US17031210800,17031210800,"Census Tract 2108, Cook County, Illinois",631,142,369,94,343,89,26,29,26,29,0,11,0,11,0,11,0,11,155,71,97,48,0,11,58,36,0,11,0,11,0,11,0,11,28,24,19,24,10,16,50,53
1400000US17031210900,17031210900,"Census Tract 2109, Cook County, Illinois",1544,214,1174,187,904,140,270,120,189,84,81,98,0,11,0,11,0,11,210,109,102,82,0,11,88,53,20,23,0,11,7,12,0,11,19,21,28,29,38,62,68,57
1400000US17031220300,17031220300,"Census Tract 2203, Cook County, Illinois",1508,139,931,115,826,119,105,44,59,33,24,26,0,11,22,25,0,11,337,125,82,43,0,11,255,96,0,11,0,11,0,11,0,11,57,34,39,26,11,17,133,48
1400000US17031220400,17031220400,"Census Tract 2204, Cook County, Illinois",1582,182,752,138,654,137,98,48,90,45,8,12,0,11,0,11,0,11,639,156,133,77,0,11,506,120,0,11,0,11,0,11,0,11,85,57,40,31,0,11,66,39
1400000US17031220500,17031220500,"Census Tract 2205, Cook County, Illinois",1848,207,596,122,548,119,48,36,33,28,15,24,0,11,0,11,0,11,935,191,154,83,0,11,755,176,26,29,0,11,23,37,6,11,120,62,57,51,0,11,111,54
1400000US17031220601,17031220601,"Census Tract 2206.01, Cook County, Illinois",880,151,363,99,315,90,48,53,48,53,0,11,0,11,0,11,0,11,420,113,135,56,0,11,285,91,0,11,0,11,0,11,0,11,35,25,29,28,0,11,33,23
1400000US17031220602,17031220602,"Census Tract 2206.02, Cook County, Illinois",2642,420,1006,223,936,223,70,59,70,59,0,11,0,11,0,11,0,11,1218,334,272,146,81,112,865,242,0,11,0,11,0,11,0,11,143,127,45,38,50,55,180,126
1400000US17031220701,17031220701,"Census Tract 2207.01, Cook County, Illinois",1625,242,1077,171,920,166,157,69,157,69,0,11,0,11,0,11,0,11,403,149,172,136,0,11,206,110,25,23,0,11,0,11,0,11,78,67,43,35,0,11,24,25
1400000US17031220702,17031220702,"Census Tract 2207.02, Cook County, Illinois",1858,319,1035,226,937,206,98,91,65,74,33,54,0,11,0,11,0,11,582,155,372,139,0,11,180,88,30,31,0,11,0,11,0,11,100,61,57,44,16,26,68,49
1400000US17031220901,17031220901,"Census Tract 2209.01, Cook County, Illinois",1242,304,780,250,724,244,56,48,56,48,0,11,0,11,0,11,0,11,342,110,199,94,0,11,114,63,29,35,0,11,0,11,9,13,0,11,21,33,35,56,55,52
1400000US17031220902,17031220902,"Census Tract 2209.02, Cook County, Illinois",1584,244,1113,232,1026,242,87,49,78,48,0,11,4,6,5,7,0,11,325,117,162,78,10,16,145,68,8,13,0,11,0,11,0,11,51,48,40,33,30,39,25,32
1400000US17031221000,17031221000,"Census Tract 2210, Cook County, Illinois",1391,200,840,189,639,135,201,111,156,95,30,29,15,23,0,11,0,11,409,88,209,78,0,11,200,72,0,11,0,11,0,11,0,11,44,38,69,43,7,9,22,20
1400000US17031221100,17031221100,"Census Tract 2211, Cook County, Illinois",2497,290,1318,248,1229,239,89,46,66,36,23,27,0,15,0,15,0,15,696,191,257,120,0,15,433,130,6,10,0,15,22,28,0,15,151,81,84,60,0,15,226,78
1400000US17031221200,17031221200,"Census Tract 2212, Cook County, Illinois",1874,216,892,150,769,139,123,79,97,74,14,17,12,15,0,11,0,11,696,180,94,71,0,11,570,173,32,30,0,11,0,11,0,11,85,50,108,68,0,11,93,50
1400000US17031221300,17031221300,"Census Tract 2213, Cook County, Illinois",1732,233,680,183,632,166,48,58,44,57,0,11,4,7,0,11,0,11,693,133,69,42,0,11,606,125,18,28,0,11,0,11,0,11,118,65,127,86,17,26,97,55
1400000US17031221400,17031221400,"Census Tract 2214, Cook County, Illinois",1945,278,865,180,755,169,110,82,110,82,0,11,0,11,0,11,0,11,801,209,201,138,0,11,580,166,20,23,0,11,0,11,0,11,75,46,6,10,11,17,187,98
1400000US17031221500,17031221500,"Census Tract 2215, Cook County, Illinois",1546,268,821,178,778,182,43,40,24,25,0,11,0,11,0,11,19,29,441,127,97,60,0,11,344,109,0,11,0,11,0,11,22,36,126,62,40,40,0,11,96,58
1400000US17031221600,17031221600,"Census Tract 2216, Cook County, Illinois",1906,216,1078,201,876,176,202,130,162,129,8,12,11,16,12,18,9,14,610,116,147,62,0,11,433,101,30,24,0,11,0,11,0,11,63,57,34,36,21,33,100,56
1400000US17031222200,17031222200,"Census Tract 2222, Cook County, Illinois",1416,124,683,113,613,113,70,44,36,23,6,10,28,36,0,11,0,11,499,89,65,31,11,13,387,79,36,36,0,11,12,12,0,11,57,30,56,31,12,13,97,49
1400000US17031222500,17031222500,"Census Tract 2225, Cook County, Illinois",756,103,452,106,400,107,52,45,42,42,10,16,0,11,0,11,0,11,235,71,61,31,0,11,168,55,6,8,0,11,0,11,0,11,38,28,21,26,0,11,10,17
1400000US17031222600,17031222600,"Census Tract 2226, Cook County, Illinois",1027,122,582,105,540,111,42,28,32,26,5,7,0,11,5,8,0,11,231,69,71,37,5,8,151,62,4,7,0,11,13,13,0,11,114,47,34,26,8,11,45,35
1400000US17031222700,17031222700,"Census Tract 2227, Cook County, Illinois",1372,203,873,136,784,128,89,58,52,31,31,46,6,10,0,11,0,11,252,82,114,57,8,14,125,52,5,7,0,11,0,11,0,11,92,64,62,50,42,39,51,32
1400000US17031222800,17031222800,"Census Tract 2228, Cook County, Illinois",400,76,273,75,269,74,4,5,4,5,0,11,0,11,0,11,0,11,60,34,34,27,3,5,18,14,0,11,5,7,0,11,4,6,31,22,20,22,0,11,12,19
1400000US17031222900,17031222900,"Census Tract 2229, Cook County, Illinois",445,90,324,92,307,91,17,11,8,8,0,11,4,6,5,7,0,11,63,34,55,32,0,11,8,13,0,11,0,11,4,6,0,11,15,20,35,28,4,5,0,11
1400000US17031230100,17031230100,"Census Tract 2301, Cook County, Illinois",762,125,437,97,371,82,66,47,51,29,0,11,15,24,0,11,0,11,151,55,110,55,0,11,41,27,0,11,0,11,0,11,0,11,96,69,15,17,19,22,44,33
1400000US17031230200,17031230200,"Census Tract 2302, Cook County, Illinois",848,164,639,138,455,123,184,95,139,69,36,44,0,11,0,11,9,17,159,64,148,65,0,11,11,12,0,11,0,11,0,11,0,11,4,6,29,20,10,13,7,8
1400000US17031230300,17031230300,"Census Tract 2303, Cook County, Illinois",420,83,223,56,161,43,62,49,46,32,7,12,0,11,9,16,0,11,108,54,87,49,0,11,21,20,0,11,0,11,0,11,0,11,24,30,24,21,31,51,10,15
1400000US17031230400,17031230400,"Census Tract 2304, Cook County, Illinois",973,168,636,147,467,134,169,89,133,83,22,25,0,11,4,9,10,16,228,78,201,75,0,11,25,21,2,6,0,11,0,11,0,11,34,33,41,34,22,29,12,13
1400000US17031230500,17031230500,"Census Tract 2305, Cook County, Illinois",1411,250,952,200,708,177,244,109,156,78,88,81,0,11,0,11,0,11,289,128,289,128,0,11,0,11,0,11,0,11,0,11,0,11,0,11,98,68,72,65,0,11
1400000US17031230600,17031230600,"Census Tract 2306, Cook County, Illinois",2131,368,1291,255,1089,204,202,121,103,69,99,101,0,15,0,15,0,15,628,201,574,204,0,15,19,21,35,28,0,15,0,15,0,15,16,26,0,15,166,119,30,29
1400000US17031230700,17031230700,"Census Tract 2307, Cook County, Illinois",2121,362,1241,242,964,205,277,135,264,138,0,15,10,17,3,8,0,15,687,311,599,299,0,15,88,63,0,15,0,15,0,15,0,15,10,15,101,79,53,42,29,28
1400000US17031230800,17031230800,"Census Tract 2308, Cook County, Illinois",527,118,391,101,336,98,55,32,44,27,11,14,0,11,0,11,0,11,98,49,84,46,0,11,13,13,1,4,0,11,0,11,0,11,4,6,0,11,26,19,8,10
1400000US17031230900,17031230900,"Census Tract 2309, Cook County, Illinois",2181,265,1312,228,1112,190,200,109,137,90,63,50,0,15,0,15,0,15,614,164,467,150,0,15,106,71,41,32,0,15,0,15,0,15,89,65,76,81,33,39,57,39
1400000US17031231100,17031231100,"Census Tract 2311, Cook County, Illinois",390,128,210,66,172,55,38,30,32,29,6,8,0,11,0,11,0,11,83,33,66,32,0,11,17,16,0,11,0,11,0,11,0,11,82,108,3,6,8,12,4,6
1400000US17031231200,17031231200,"Census Tract 2312, Cook County, Illinois",1772,335,1255,288,1015,268,240,160,176,128,45,51,19,31,0,15,0,15,342,121,328,118,0,15,14,22,0,15,0,15,12,19,0,15,14,22,0,15,79,67,70,65
1400000US17031231500,17031231500,"Census Tract 2315, Cook County, Illinois",1852,471,962,330,867,314,95,91,30,51,42,54,23,37,0,15,0,15,608,249,573,254,0,15,35,39,0,15,0,15,0,15,0,15,35,55,104,89,30,47,113,72
1400000US17031240200,17031240200,"Census Tract 2402, Cook County, Illinois",1000,118,483,115,448,115,35,21,35,21,0,11,0,11,0,11,0,11,362,82,67,42,4,6,192,56,99,45,0,11,4,6,0,11,14,11,13,11,15,17,109,40
1400000US17031240300,17031240300,"Census Tract 2403, Cook County, Illinois",896,87,361,66,339,65,22,19,17,14,5,9,0,11,0,11,0,11,402,68,93,42,0,11,295,57,14,12,0,11,3,6,0,11,16,18,42,34,8,10,64,27
1400000US17031240500,17031240500,"Census Tract 2405, Cook County, Illinois",1667,146,868,130,738,128,130,70,107,70,0,11,23,28,0,11,0,11,635,139,51,30,0,11,571,134,13,20,0,11,27,34,0,11,18,20,41,45,0,11,78,45
1400000US17031240600,17031240600,"Census Tract 2406, Cook County, Illinois",896,110,464,112,414,112,50,29,46,28,0,11,4,8,0,11,0,11,317,111,71,48,0,11,246,95,0,11,0,11,0,11,0,11,32,28,41,64,0,11,42,29
1400000US17031240700,17031240700,"Census Tract 2407, Cook County, Illinois",798,110,438,77,375,77,63,41,63,41,0,11,0,11,0,11,0,11,277,73,37,27,0,11,234,71,6,10,0,11,0,11,0,11,11,10,6,10,5,8,61,48
1400000US17031240800,17031240800,"Census Tract 2408, Cook County, Illinois",785,129,516,106,380,83,136,99,97,64,32,38,7,10,0,11,0,11,130,53,74,45,7,10,49,30,0,11,0,11,8,10,0,11,34,21,45,44,10,15,42,27
1400000US17031240900,17031240900,"Census Tract 2409, Cook County, Illinois",590,79,434,80,361,77,73,39,60,38,13,13,0,11,0,11,0,11,80,38,76,38,0,11,4,6,0,11,0,11,5,7,0,11,20,18,23,21,0,11,28,21
1400000US17031241000,17031241000,"Census Tract 2410, Cook County, Illinois",943,162,553,132,467,116,86,56,57,33,22,29,7,10,0,11,0,11,226,78,140,62,0,11,80,37,6,9,0,11,0,11,0,11,77,41,42,31,0,11,45,30
1400000US17031241100,17031241100,"Census Tract 2411, Cook County, Illinois",2628,232,1278,217,1175,227,103,68,87,63,16,25,0,11,0,11,0,11,739,200,411,152,0,11,274,112,54,41,0,11,20,30,0,11,188,97,238,118,0,11,165,70
1400000US17031241200,17031241200,"Census Tract 2412, Cook County, Illinois",1081,166,396,94,323,92,73,46,62,44,11,12,0,11,0,11,0,11,455,120,133,62,0,11,305,102,17,15,0,11,6,9,0,11,52,33,113,84,5,8,54,29
1400000US17031241300,17031241300,"Census Tract 2413, Cook County, Illinois",1224,94,540,92,489,85,51,39,51,39,0,11,0,11,0,11,0,11,489,89,54,34,7,10,428,91,0,11,0,11,5,8,5,7,75,37,61,43,0,11,49,28
1400000US17031241400,17031241400,"Census Tract 2414, Cook County, Illinois",3188,323,1323,307,1166,311,157,112,157,112,0,15,0,15,0,15,0,15,1254,274,594,258,0,15,660,165,0,15,0,15,0,15,46,67,110,69,83,78,0,15,372,173
1400000US17031241500,17031241500,"Census Tract 2415, Cook County, Illinois",2260,171,767,162,695,143,72,77,72,77,0,11,0,11,0,11,0,11,1082,224,184,75,0,11,835,207,63,52,0,11,0,11,0,11,114,94,147,79,14,17,136,59
1400000US17031241600,17031241600,"Census Tract 2416, Cook County, Illinois",2644,247,888,177,838,174,50,42,50,42,0,11,0,11,0,11,0,11,1139,200,319,108,32,53,733,166,55,53,0,11,71,87,0,11,181,99,224,141,47,48,94,59
1400000US17031242000,17031242000,"Census Tract 2420, Cook County, Illinois",3024,466,1363,388,1050,263,313,290,105,83,47,75,161,257,0,11,0,11,1177,370,552,182,0,11,450,149,175,252,0,11,27,32,0,11,179,111,141,156,0,11,137,97
1400000US17031242100,17031242100,"Census Tract 2421, Cook County, Illinois",2581,226,1153,196,981,167,172,95,165,93,0,11,0,11,0,11,7,12,986,194,376,175,0,11,560,118,50,47,0,11,9,13,0,11,84,45,114,72,8,13,227,105
1400000US17031242200,17031242200,"Census Tract 2422, Cook County, Illinois",2550,196,1243,205,1027,170,216,88,179,85,37,28,0,11,0,11,0,11,904,197,304,113,0,11,583,177,17,19,0,11,9,15,0,11,121,62,104,65,0,11,169,111
1400000US17031242300,17031242300,"Census Tract 2423, Cook County, Illinois",2339,210,1001,183,839,156,162,97,151,93,11,17,0,11,0,11,0,11,744,197,360,156,0,11,351,165,33,28,0,11,15,17,0,11,213,91,231,160,34,41,101,74
1400000US17031242400,17031242400,"Census Tract 2424, Cook County, Illinois",1950,238,1025,162,899,154,126,68,82,52,44,39,0,11,0,11,0,11,448,131,296,108,0,11,138,78,14,17,0,11,0,11,18,21,97,64,202,98,0,11,160,71
1400000US17031242500,17031242500,"Census Tract 2425, Cook County, Illinois",2248,244,1254,191,1096,191,158,77,77,43,48,42,33,47,0,11,0,11,547,125,352,113,0,11,155,75,40,35,0,11,18,28,16,17,50,36,268,128,25,34,70,45
1400000US17031242600,17031242600,"Census Tract 2426, Cook County, Illinois",3217,433,1727,330,1426,297,301,143,247,123,54,62,0,15,0,15,0,15,1013,295,808,300,0,15,205,118,0,15,0,15,0,15,0,15,247,153,7,13,0,15,223,128
1400000US17031242700,17031242700,"Census Tract 2427, Cook County, Illinois",819,109,382,76,301,73,81,45,42,27,39,34,0,11,0,11,0,11,285,84,248,82,0,11,37,40,0,11,0,11,0,11,0,11,85,40,67,47,0,11,0,11
1400000US17031242800,17031242800,"Census Tract 2428, Cook County, Illinois",715,127,422,101,377,95,45,32,45,32,0,11,0,11,0,11,0,11,167,84,135,84,0,11,26,21,6,8,0,11,0,11,0,11,31,29,24,25,0,11,71,53
1400000US17031242900,17031242900,"Census Tract 2429, Cook County, Illinois",1091,127,557,101,516,96,41,31,15,14,26,27,0,11,0,11,0,11,301,90,238,90,0,11,38,24,25,17,0,11,0,11,7,10,62,39,68,55,22,33,74,37
1400000US17031243000,17031243000,"Census Tract 2430, Cook County, Illinois",1624,179,936,172,776,146,160,99,145,97,15,19,0,11,0,11,0,11,383,127,308,123,0,11,29,32,46,44,0,11,64,66,0,11,125,72,19,21,6,10,91,53
1400000US17031243100,17031243100,"Census Tract 2431, Cook County, Illinois",1545,237,673,104,581,117,92,55,71,50,10,15,11,13,0,11,0,11,562,253,332,163,0,11,220,126,10,13,0,11,8,12,0,11,115,59,79,63,7,10,101,53
1400000US17031243200,17031243200,"Census Tract 2432, Cook County, Illinois",1591,241,777,157,611,132,166,77,165,77,0,11,1,4,0,11,0,11,468,245,352,239,0,11,109,39,7,13,0,11,12,12,0,11,102,48,142,69,0,11,90,41
1400000US17031243300,17031243300,"Census Tract 2433, Cook County, Illinois",1692,184,739,143,682,136,57,41,57,41,0,11,0,11,0,11,0,11,601,125,449,122,0,11,119,60,33,37,0,11,23,26,0,11,91,60,65,44,28,24,145,73
1400000US17031243400,17031243400,"Census Tract 2434, Cook County, Illinois",1782,249,754,229,682,168,72,90,63,89,9,14,0,11,0,11,0,11,574,138,306,112,0,11,261,106,7,12,0,11,15,25,23,26,74,65,174,98,24,29,144,61
1400000US17031243500,17031243500,"Census Tract 2435, Cook County, Illinois",2073,180,979,167,895,160,84,55,84,55,0,11,0,11,0,11,0,11,642,133,273,86,0,11,330,106,39,36,0,11,11,15,0,11,48,31,229,97,28,42,136,70
1400000US17031250200,17031250200,"Census Tract 2502, Cook County, Illinois",1034,162,785,152,649,119,136,102,58,32,18,22,60,92,0,11,0,11,137,61,113,59,0,11,10,10,14,14,0,11,6,8,0,11,0,11,43,29,28,26,35,29
1400000US17031250300,17031250300,"Census Tract 2503, Cook County, Illinois",1850,313,1442,312,1364,292,78,64,18,28,60,57,0,11,0,11,0,11,353,126,313,112,0,11,40,37,0,11,0,11,10,16,0,11,6,11,0,11,24,37,15,20
1400000US17031250400,17031250400,"Census Tract 2504, Cook County, Illinois",1956,352,1407,280,1283,271,124,105,124,105,0,15,0,15,0,15,0,15,470,210,414,205,0,15,40,39,16,25,0,15,0,15,0,15,0,15,12,22,21,34,46,64
1400000US17031250500,17031250500,"Census Tract 2505, Cook County, Illinois",3338,329,2817,358,2505,367,312,150,284,150,9,18,12,21,0,15,7,13,390,166,178,123,0,15,76,79,136,83,0,15,0,15,0,15,14,23,0,15,0,15,117,68
1400000US17031250600,17031250600,"Census Tract 2506, Cook County, Illinois",1732,260,1249,221,1215,221,34,31,25,28,0,11,9,15,0,11,0,11,366,129,310,125,0,11,46,38,10,14,0,11,0,11,0,11,0,11,0,11,23,38,94,60
1400000US17031250700,17031250700,"Census Tract 2507, Cook County, Illinois",1805,289,1263,213,1184,223,79,85,79,85,0,15,0,15,0,15,0,15,426,175,389,165,0,15,28,32,9,14,0,15,0,15,0,15,0,15,47,53,21,34,48,71
1400000US17031250800,17031250800,"Census Tract 2508, Cook County, Illinois",841,145,618,121,587,117,31,21,31,21,0,11,0,11,0,11,0,11,146,61,142,62,0,11,4,6,0,11,0,11,0,11,0,11,0,11,34,29,0,11,43,34
1400000US17031251000,17031251000,"Census Tract 2510, Cook County, Illinois",349,59,202,50,193,48,9,12,0,11,9,12,0,11,0,11,0,11,117,41,103,41,0,11,14,13,0,11,0,11,0,11,0,11,0,11,18,20,0,11,12,15
1400000US17031251100,17031251100,"Census Tract 2511, Cook County, Illinois",1313,275,953,250,835,233,118,104,78,78,0,11,40,64,0,11,0,11,283,101,207,73,17,26,59,55,0,11,0,11,7,12,0,11,0,11,18,30,41,65,11,24
1400000US17031251200,17031251200,"Census Tract 2512, Cook County, Illinois",1510,254,1038,229,850,200,188,124,89,59,85,77,14,21,0,11,0,11,412,122,335,117,0,11,68,49,9,15,0,11,0,11,0,11,0,11,24,36,0,11,36,29
1400000US17031251300,17031251300,"Census Tract 2513, Cook County, Illinois",1687,259,1050,224,738,148,312,134,215,100,62,63,0,11,15,24,20,31,539,160,445,149,0,11,94,63,0,11,0,11,0,11,0,11,0,11,21,32,30,36,47,42
